symbol,name,series,isin,yahoo_symbol
TOTAL,Total Transport Systems Limited,BE,INE336X01012,TOTAL.NS
TOUCHWOOD,Touchwood Entertainment Limited,EQ,INE486Y01013,TOUCHWOOD.NS
TOYAMSL,Toyam Sports Limited,EQ,INE457P01020,TOYAMSL.NS
TPHQ,Teamo Productions HQ Limited,BE,INE065J01024,TPHQ.NS
TPLPLASTEH,TPL Plastech Limited,EQ,INE413G01022,TPLPLASTEH.NS
TRACXN,Tracxn Technologies Limited,EQ,INE0HMF01019,TRACXN.NS
TRANSCOR,Transcorp International Limited,EQ,INE330E01023,TRANSCOR.NS
TRANSPEK,Transpek Industry Limited,BE,INE687A01016,TRANSPEK.NS
TRANSRAILL,Transrail Lighting Limited,EQ,INE454P01035,TRANSRAILL.NS
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,BE,INE757B01015,TRANSWORLD.NS
TRAVELFOOD,Travel Food Services Limited,EQ,INE103V01028,TRAVELFOOD.NS
TREEHOUSE,Tree House Education & Accessories Limited,EQ,INE040M01013,TREEHOUSE.NS
TREJHARA,TREJHARA SOLUTIONS LIMITED,EQ,INE00CA01015,TREJHARA.NS
TREL,Transindia Real Estate Limited,EQ,INE0O3901029,TREL.NS
TRENT,Trent Limited,EQ,INE849A01020,TRENT.NS
TRF,TRF Limited,EQ,INE391D01019,TRF.NS
TRIDENT,Trident Limited,EQ,INE064C01022,TRIDENT.NS
TRIGYN,Trigyn Technologies Limited,EQ,INE948A01012,TRIGYN.NS
TRITONV,Triton Valves Limited,EQ,INE440G01017,TRITONV.NS
TRITURBINE,Triveni Turbine Limited,EQ,INE152M01016,TRITURBINE.NS
TRIVENI,Triveni Engineering & Industries Limited,EQ,INE256C01024,TRIVENI.NS
TRU,TruCap Finance Limited,EQ,INE615R01029,TRU.NS
TRUALT,TruAlt Bioenergy Limited,EQ,INE0MWH01014,TRUALT.NS
TSFINV,TSF INVESTMENTS LIMITED,EQ,INE202Z01029,TSFINV.NS
TTKHLTCARE,TTK Healthcare Limited,EQ,INE910C01018,TTKHLTCARE.NS
TTKPRESTIG,TTK Prestige Limited,EQ,INE690A01028,TTKPRESTIG.NS
TTL,T T Limited,EQ,INE592B01024,TTL.NS
TTML,Tata Teleservices (Maharashtra) Limited,EQ,INE517B01013,TTML.NS
TURTLEMINT,Turtlemint Fintech Solutions Limited,EQ,INE0OC301013,TURTLEMINT.NS
TUTIALKA,Tuticorin Alkali Chemicals & Fertilizers Limited,EQ,INE400A01014,TUTIALKA.NS
TVSELECT,TVS Electronics Limited,EQ,INE236G01019,TVSELECT.NS
TVSHLTD,TVS Holdings Limited,EQ,INE105A01035,TVSHLTD.NS
TVSMOTOR,TVS Motor Company Limited,EQ,INE494B01023,TVSMOTOR.NS
TVSSCS,TVS Supply Chain Solutions Limited,EQ,INE395N01027,TVSSCS.NS
TVSSRICHAK,TVS Srichakra Limited,EQ,INE421C01016,TVSSRICHAK.NS
TVTODAY,TV Today Network Limited,EQ,INE038F01029,TVTODAY.NS
TVVISION,TV Vision Limited,BE,INE871L01013,TVVISION.NS
UBL,United Breweries Limited,EQ,INE686F01025,UBL.NS
UCAL,UCAL LIMITED,BE,INE139B01016,UCAL.NS
UCOBANK,UCO Bank,EQ,INE691A01018,UCOBANK.NS
UDAYJEW,Uday Jewellery Industries Limited,EQ,INE551B01012,UDAYJEW.NS
UDS,Updater Services Limited,EQ,INE851I01011,UDS.NS
UEL,Ujaas Energy Limited,EQ,INE899L01030,UEL.NS
UFBL,United Foodbrands Limited,BE,INE382M01027,UFBL.NS
UFLEX,UFLEX Limited,EQ,INE516A01017,UFLEX.NS
UFO,UFO Moviez India Limited,EQ,INE527H01019,UFO.NS
UGARSUGAR,The Ugar Sugar Works Limited,EQ,INE071E01023,UGARSUGAR.NS
UGROCAP,Ugro Capital Limited,EQ,INE583D01011,UGROCAP.NS
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,INE551W01018,UJJIVANSFB.NS
ULTRACEMCO,UltraTech Cement Limited,EQ,INE481G01011,ULTRACEMCO.NS
ULTRAMAR,Ultramarine & Pigments Limited,EQ,INE405A01021,ULTRAMAR.NS
UMAEXPORTS,Uma Exports Limited,BE,INE0GIU01018,UMAEXPORTS.NS
UMESLTD,Usha Martin Education & Solutions Limited,EQ,INE240C01028,UMESLTD.NS
UMIYA-MRO,UMIYA BUILDCON LIMITED,EQ,INE398B01018,UMIYA-MRO.NS
UNICHEMLAB,Unichem Laboratories Limited,EQ,INE351A01035,UNICHEMLAB.NS
UNIDT,United Drilling Tools Limited,EQ,INE961D01019,UNIDT.NS
UNIECOM,Unicommerce Esolutions Limited,EQ,INE00U401027,UNIECOM.NS
UNIENTER,Uniphos Enterprises Limited,EQ,INE037A01022,UNIENTER.NS
UNIINFO,Uniinfo Telecom Services Limited,EQ,INE481Z01011,UNIINFO.NS
UNIMECH,Unimech Aerospace and Manufacturing Limited,EQ,INE0U3I01011,UNIMECH.NS
UNIONBANK,Union Bank of India,EQ,INE692A01016,UNIONBANK.NS
UNIPARTS,Uniparts India Limited,EQ,INE244O01017,UNIPARTS.NS
UNITDSPR,United Spirits Limited,EQ,INE854D01024,UNITDSPR.NS
UNITECH,Unitech Limited,EQ,INE694A01020,UNITECH.NS
UNITEDPOLY,United Polyfab Gujarat Limited,EQ,INE368U01029,UNITEDPOLY.NS
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,INE458F01011,UNITEDTEA.NS
UNIVASTU,Univastu India Limited,BE,INE562X01013,UNIVASTU.NS
UNIVCABLES,Universal Cables Limited,EQ,INE279A01012,UNIVCABLES.NS
UNIVPHOTO,Universus Photo Imagings Limited,BE,INE03V001013,UNIVPHOTO.NS
UNOMINDA,UNO Minda Limited,EQ,INE405E01023,UNOMINDA.NS
UPHOT,U P Hotels Limited,EQ,INE726E01014,UPHOT.NS
UPL,UPL Limited,EQ,INE628A01036,UPL.NS
URAVIDEF,Uravi Defence and Technology Limited,BE,INE568Z01015,URAVIDEF.NS
URBANCO,Urban Company Limited,EQ,INE0CAZ01013,URBANCO.NS
URJA,Urja Global Limited,EQ,INE550C01020,URJA.NS
USHAMART,Usha Martin Limited,EQ,INE228A01035,USHAMART.NS
USK,Udayshivakumar Infra Limited,EQ,INE0N0Y01013,USK.NS
UTIAMC,UTI Asset Management Company Limited,EQ,INE094J01016,UTIAMC.NS
UTKARSHBNK,Utkarsh Small Finance Bank Limited,EQ,INE735W01017,UTKARSHBNK.NS
UTLSOLAR,Fujiyama Power Systems Limited,EQ,INE12UR01024,UTLSOLAR.NS
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,INE786F01031,UTTAMSUGAR.NS
UYFINCORP,U. Y. Fincorp Limited,BE,INE152C01025,UYFINCORP.NS
V2RETAIL,V2 Retail Limited,EQ,INE945H01021,V2RETAIL.NS
VADILALIND,Vadilal Industries Limited,EQ,INE694D01016,VADILALIND.NS
VADILENT,Vadilal Enterprises Limited,EQ,INE693D01018,VADILENT.NS
VAIBHAVGBL,Vaibhav Global Limited,EQ,INE884A01027,VAIBHAVGBL.NS
VAISHALI,Vaishali Pharma Limited,EQ,INE972X01022,VAISHALI.NS
VAKRANGEE,Vakrangee Limited,EQ,INE051B01021,VAKRANGEE.NS
VALIANTLAB,Valiant Laboratories Limited,BE,INE0JWS01017,VALIANTLAB.NS
VALIANTORG,Valiant Organics Limited,EQ,INE565V01010,VALIANTORG.NS
VAML,Vedanta Aluminium Metal Limited,EQ,INE1CDF01017,VAML.NS
VARDHACRLC,Vardhman Acrylics Limited,BE,INE116G01013,VARDHACRLC.NS
VARDMNPOLY,Vardhman Polytex Limited,EQ,INE835A01029,VARDMNPOLY.NS
VARROC,Varroc Engineering Limited,EQ,INE665L01035,VARROC.NS
VASCONEQ,Vascon Engineers Limited,EQ,INE893I01013,VASCONEQ.NS
VASUPRADA,Shri Vasuprada Plantations Limited,EQ,INE574G01013,VASUPRADA.NS
VASWANI,Vaswani Industries Limited,EQ,INE590L01019,VASWANI.NS
VBL,Varun Beverages Limited,EQ,INE200M01039,VBL.NS
VCL,Vaxtex Cotfab Limited,BE,INE098201036,VCL.NS
VEDAVAAG,VEDAVAAG Systems Limited,EQ,INE359B01010,VEDAVAAG.NS
VEDL,Vedanta Limited,EQ,INE205A01025,VEDL.NS
VEDPOWER,Vedanta Power Limited,EQ,INE694L01019,VEDPOWER.NS
VEEDOL,Veedol Corporation Limited,EQ,INE484C01030,VEEDOL.NS
VEEGALAND,Veegaland Developers Limited,BE,INE1JTV01015,VEEGALAND.NS
VELJAN,Veljan Denison Limited,BE,INE232E01013,VELJAN.NS
VENKEYS,Venky's (India) Limited,EQ,INE398A01010,VENKEYS.NS
VENTIVE,Ventive Hospitality Limited,EQ,INE781S01027,VENTIVE.NS
VENUSPIPES,Venus Pipes & Tubes Limited,EQ,INE0JA001018,VENUSPIPES.NS
VENUSREM,Venus Remedies Limited,EQ,INE411B01019,VENUSREM.NS
VERANDA,Veranda Learning Solutions Limited,EQ,INE0IQ001011,VERANDA.NS
VERTOZ,Vertoz Limited,EQ,INE188Y01031,VERTOZ.NS
VESUVIUS,Vesuvius India Limited,EQ,INE386A01023,VESUVIUS.NS
VETO,Veto Switchgears And Cables Limited,EQ,INE918N01018,VETO.NS
VGCL,Vibrant Global Capital Limited,EQ,INE761Q01015,VGCL.NS
VGL,VARVEE GLOBAL LIMITED,EQ,INE273D01027,VGL.NS
VGUARD,V-Guard Industries Limited,EQ,INE951I01027,VGUARD.NS
VHL,Vardhman Holdings Limited,EQ,INE701A01023,VHL.NS
VHLTD,Viceroy Hotels Limited,BE,INE048C01025,VHLTD.NS
VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,INE632C01026,VIDHIING.NS
VIDYAWIRES,Vidya Wires Limited,EQ,INE14UN01029,VIDYAWIRES.NS
VIJAYA,Vijaya Diagnostic Centre Limited,EQ,INE043W01024,VIJAYA.NS
VIJIFIN,Viji Finance Limited,BE,INE159N01027,VIJIFIN.NS
VIJSOLX,Vijay Solvex Limited,EQ,INE362D01010,VIJSOLX.NS
VIKASECO,Vikas EcoTech Limited,EQ,INE806A01020,VIKASECO.NS
VIKASLIFE,Vikas Lifecare Limited,EQ,INE161L01027,VIKASLIFE.NS
VIKRAMSOLR,Vikram Solar Limited,EQ,INE078V01014,VIKRAMSOLR.NS
VIKRAN,Vikran Engineering Limited,EQ,INE01R501028,VIKRAN.NS
VIMTALABS,Vimta Labs Limited,EQ,INE579C01029,VIMTALABS.NS
VINATIORGA,Vinati Organics Limited,EQ,INE410B01037,VINATIORGA.NS
VINCOFE,Vintage Coffee And Beverages Limited,EQ,INE498Q01014,VINCOFE.NS
VINDHYATEL,Vindhya Telelinks Limited,EQ,INE707A01012,VINDHYATEL.NS
VINEETLAB,Vineet Laboratories Limited,EQ,INE505Y01010,VINEETLAB.NS
VINNY,Vinny Overseas Limited,EQ,INE01KI01027,VINNY.NS
VINYLINDIA,Vinyl Chemicals (India) Limited,EQ,INE250B01029,VINYLINDIA.NS
VIPCLOTHNG,VIP Clothing Limited,EQ,INE450G01024,VIPCLOTHNG.NS
VIPIND,VIP Industries Limited,EQ,INE054A01027,VIPIND.NS
VIPULLTD,Vipul Limited,BE,INE946H01037,VIPULLTD.NS
VIRAT,Virat Industries Limited,EQ,INE467D01017,VIRAT.NS
VIRINCHI,Virinchi Limited,EQ,INE539B01017,VIRINCHI.NS
VIRTUALG,Virtual Global Education Limited,BE,INE247C01023,VIRTUALG.NS
VISACHROME,VISA Chrome Limited,EQ,INE286H01012,VISACHROME.NS
VISAKAIND,Visaka Industries Limited,EQ,INE392A01021,VISAKAIND.NS
VISHAL,Vishal Fabrics Limited,EQ,INE755Q01025,VISHAL.NS
VISHNU,Vishnu Chemicals Limited,EQ,INE270I01022,VISHNU.NS
VISHWARAJ,Vishwaraj Sugar Industries Limited,EQ,INE430N01022,VISHWARAJ.NS
VISL,Vedanta Iron and Steel Limited,EQ,INE1CLE01013,VISL.NS
VITAL,Vital Chemtech Limited,EQ,INE0L4K01016,VITAL.NS
VIVIANA,Viviana Power Tech Limited,EQ,INE0MEG01014,VIVIANA.NS
VIVIDHA,Visagar Polytex Limited,EQ,INE370E01029,VIVIDHA.NS
VIVIMEDLAB,Vivimed Labs Limited,BE,INE526G01021,VIVIMEDLAB.NS
VIVOBIOT,Vivo Bio Tech Limited,EQ,INE380K01017,VIVOBIOT.NS
VIYASH,Viyash Scientific Limited,EQ,INE807F01027,VIYASH.NS
VLEGOV,VL E-Governance & IT Solutions Limited,EQ,INE03HW01020,VLEGOV.NS
VLSFINANCE,VLS Finance Limited,EQ,INE709A01018,VLSFINANCE.NS
VMART,V-Mart Retail Limited,EQ,INE665J01013,VMART.NS
VMM,Vishal Mega Mart Limited,EQ,INE01EA01019,VMM.NS
VMSTMT,VMS TMT Limited,EQ,INE0SJA01013,VMSTMT.NS
VOEPL,Virtuoso Optoelectronics Limited,EQ,INE0I0T01010,VOEPL.NS
VOGL,Vedanta Oil and Gas Limited,EQ,INE704J01044,VOGL.NS
VOITHPAPR,Voith Paper Fabrics India Limited,EQ,INE285C01015,VOITHPAPR.NS
VOLTAMP,Voltamp Transformers Limited,EQ,INE540H01012,VOLTAMP.NS
VOLTAS,Voltas Limited,EQ,INE226A01021,VOLTAS.NS
VPRPL,Vishnu Prakash R Punglia Limited,EQ,INE0AE001013,VPRPL.NS
VRAJ,Vraj Iron and Steel Limited,EQ,INE0S2V01010,VRAJ.NS
VRLLOG,VRL Logistics Limited,EQ,INE366I01010,VRLLOG.NS
VSSL,Vardhman Special Steels Limited,EQ,INE050M01012,VSSL.NS
VSTIND,VST Industries Limited,EQ,INE710A01016,VSTIND.NS
VSTL,Vibhor Steel Tubes Limited,EQ,INE0QTF01015,VSTL.NS
VSTTILLERS,V.S.T Tillers Tractors Limited,EQ,INE764D01017,VSTTILLERS.NS
VTL,Vardhman Textiles Limited,EQ,INE825A01020,VTL.NS
VTMLTD,VTM Limited,EQ,INE222F01029,VTMLTD.NS
WAAREEENER,Waaree Energies Limited,EQ,INE377N01017,WAAREEENER.NS
WAAREEINDO,Indosolar Limited,EQ,INE866K01023,WAAREEINDO.NS
WAAREERTL,Waaree Renewable Technologies Limited,EQ,INE299N01021,WAAREERTL.NS
WABAG,VA Tech Wabag Limited,EQ,INE956G01038,WABAG.NS
WAKEFIT,Wakefit Innovations Limited,EQ,INE0E7301029,WAKEFIT.NS
WALCHANNAG,Walchandnagar Industries Limited,EQ,INE711A01022,WALCHANNAG.NS
WANBURY,Wanbury Limited,EQ,INE107F01022,WANBURY.NS
WARDINMOBI,Wardwizard Innovations & Mobility Limited,EQ,INE945P01024,WARDINMOBI.NS
WATERBASE,Waterbase Limited,EQ,INE054C01015,WATERBASE.NS
WCIL,Western Carriers (India) Limited,EQ,INE0CJF01024,WCIL.NS
WEALTH,Wealth First Portfolio Managers Limited,EQ,INE658T01017,WEALTH.NS
WEBELSOLAR,Websol Energy System Limited,EQ,INE855C01023,WEBELSOLAR.NS
WEIZMANIND,Weizmann Limited,EQ,INE080A01014,WEIZMANIND.NS
WEL,Wonder Electricals Limited,EQ,INE02WG01024,WEL.NS
WELCORP,Welspun Corp Limited,EQ,INE191B01025,WELCORP.NS
WELENT,Welspun Enterprises Limited,EQ,INE625G01013,WELENT.NS
WELINV,Welspun Investments and Commercials Limited,BE,INE389K01018,WELINV.NS
WELSPLSOL,Welspun Specialty Solutions Limited,EQ,INE731F01037,WELSPLSOL.NS
WELSPUNLIV,Welspun Living Limited,EQ,INE192B01031,WELSPUNLIV.NS
WENDT,Wendt (India) Limited,EQ,INE274C01019,WENDT.NS
WESTLIFE,WESTLIFE FOODWORLD LIMITED,EQ,INE274F01020,WESTLIFE.NS
WEWIN,WE WIN LIMITED,EQ,INE082W01014,WEWIN.NS
WEWORK,WeWork India Management Limited,EQ,INE085001019,WEWORK.NS
WHBRADY,WH Brady & Company Limited,EQ,INE855A01019,WHBRADY.NS
WHEELS,Wheels India Limited,EQ,INE715A01015,WHEELS.NS
WHIRLPOOL,Whirlpool of India Limited,EQ,INE716A01013,WHIRLPOOL.NS
WILLAMAGOR,Williamson Magor & Company Limited,EQ,INE210A01017,WILLAMAGOR.NS
WINDLAS,Windlas Biotech Limited,EQ,INE0H5O01029,WINDLAS.NS
WINDMACHIN,Windsor Machines Limited,EQ,INE052A01021,WINDMACHIN.NS
WIPL,The Western India Plywoods Limited,EQ,INE215F01023,WIPL.NS
WIPRO,Wipro Limited,EQ,INE075A01022,WIPRO.NS
WOCKPHARMA,Wockhardt Limited,EQ,INE049B01025,WOCKPHARMA.NS
WONDERLA,Wonderla Holidays Limited,EQ,INE066O01014,WONDERLA.NS
WORTHPERI,Worth Peripherals Limited,EQ,INE196Y01018,WORTHPERI.NS
WPIL,WPIL Limited,EQ,INE765D01022,WPIL.NS
WSI,W S Industries (I) Limited,EQ,INE100D01014,WSI.NS
WSTCSTPAPR,West Coast Paper Mills Limited,EQ,INE976A01021,WSTCSTPAPR.NS
XCHANGING,Xchanging Solutions Limited,EQ,INE692G01013,XCHANGING.NS
XELPMOC,Xelpmoc Design And Tech Limited,EQ,INE01P501012,XELPMOC.NS
XPROINDIA,Xpro India Limited,EQ,INE445C01015,XPROINDIA.NS
XTGLOBAL,Xtglobal Infotech Limited,EQ,INE547B01028,XTGLOBAL.NS
XTRANET,Xtranet Technologies Limited,EQ,INE0NG701011,XTRANET.NS
YASHO,Yasho Industries Limited,EQ,INE616Z01012,YASHO.NS
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,EQ,INE0JO301016,YATHARTH.NS
YATRA,Yatra Online Limited,EQ,INE0JR601024,YATRA.NS
YESBANK,Yes Bank Limited,EQ,INE528G01035,YESBANK.NS
YOGI,Yogi Limited,EQ,INE290E01011,YOGI.NS
YUKEN,Yuken India Limited,EQ,INE384C01016,YUKEN.NS
ZAGGLE,Zaggle Prepaid Ocean Services Limited,EQ,INE07K301024,ZAGGLE.NS
ZEEL,Zee Entertainment Enterprises Limited,EQ,INE256A01028,ZEEL.NS
ZEELEARN,Zee Learn Limited,EQ,INE565L01011,ZEELEARN.NS
ZEEMEDIA,Zee Media Corporation Limited,EQ,INE966H01019,ZEEMEDIA.NS
ZENITHEXPO,Zenith Exports Limited,EQ,INE058B01018,ZENITHEXPO.NS
ZENITHSTL,Zenith Steel Pipes & Industries Limited,EQ,INE318D01020,ZENITHSTL.NS
ZENSARTECH,Zensar Technologies Limited,EQ,INE520A01027,ZENSARTECH.NS
ZENTEC,Zen Technologies Limited,EQ,INE251B01027,ZENTEC.NS
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,EQ,INE342J01019,ZFCVINDIA.NS
ZFSTEERING,ZF Steering Gear (India) Limited,EQ,INE116C01012,ZFSTEERING.NS
ZIMLAB,Zim Laboratories Limited,EQ,INE518E01015,ZIMLAB.NS
ZODIAC,Zodiac Energy Limited,EQ,INE761Y01019,ZODIAC.NS
ZODIACLOTH,Zodiac Clothing Company Limited,EQ,INE206B01013,ZODIACLOTH.NS
ZOTA,Zota Health Care LImited,EQ,INE358U01012,ZOTA.NS
ZSARACOM,Saraswati Commercial India Limited,EQ,INE967G01019,ZSARACOM.NS
ZUARI,Zuari Agro Chemicals Limited,EQ,INE840M01016,ZUARI.NS
ZUARIIND,ZUARI INDUSTRIES LIMITED,EQ,INE217A01012,ZUARIIND.NS
ZYDUSLIFE,Zydus Lifesciences Limited,EQ,INE010B01027,ZYDUSLIFE.NS
ZYDUSWELL,Zydus Wellness Limited,EQ,INE768C01028,ZYDUSWELL.NS
